Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Lao PDR,LAO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.03805477881,0.05240293239,0.05946582918,0.06455764283,0.07410495231,0.07546335397,0.09628118991,0.1278625686,0.06602440933,0.1218483672,0.2129734459,0.1528119309,0.1718522449,0.177304787,0.09819436969,0.08301649942,0.07227506834,0.07377346006,0.07301211765,0.06985263579,0.05749590878,0.04531841076,0.04644352044,0.05158128682,0.0512240981,0.05480354714,0.05521962998,0.05366250533,0.05213586719,0.05686738463,0.05524879827,0.05787948391,0.06197327045,0.06030095084,0.06340163852,0.07775186742,0.1018959173,0.1258830247,0.1391523681,0.1820870068,0.181878534,0.1662915615,0.2139284377,0.2024440568,0.2514265155,0.2495724987,0.2706835282,0.1580487956,0.1619549879,0.1603117946,0.2032489509,0.1889105059,,,,
Lebanon,LBN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.430289424,1.439577819,1.483731683,1.525929202,1.600665193,1.586077213,1.699083608,1.642254868,1.673478775,1.934022747,1.719053644,2.268534298,2.370071621,2.891701667,2.852027389,2.497160182,2.358238382,2.13866498,2.193266855,2.365694641,2.371668994,2.428074822,2.322278283,2.760662997,2.643807862,3.009945479,2.898218721,2.981979147,2.870562502,3.008550725,3.367158721,3.451876549,4.025831825,4.019860304,4.283810819,4.492168869,4.495725135,5.061759624,5.348660227,5.225193963,4.724037362,4.822939246,4.551947263,4.921743397,4.357757196,4.07458241,3.572961427,3.309380466,4.202060939,5.001002214,4.632411885,4.668312508,,,,
Liberia,LBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1472935266,0.1409280843,0.2162096342,0.2972610456,0.3954304163,0.4448509459,0.4771971411,0.4656529181,0.6553808527,0.9198614911,1.02282409,1.046482369,1.006532181,0.9626910965,1.0890354,0.9118776464,0.8817344226,0.8549109123,0.8489956061,1.063471517,1.079253739,0.9888102478,0.2953300676,0.3375517136,0.3236831829,0.3287454231,0.3306646934,0.3489671269,0.3767652065,0.3123015342,0.2301817938,0.1384403164,0.1427993288,0.1608374216,0.1580017909,0.1604373435,0.1568376755,0.1503828283,0.1519503848,0.1484585603,0.1508913653,0.1675283533,0.1636055028,0.1701911708,0.1969002491,0.2265389845,0.2242578891,0.1925979825,0.1567528375,0.1381782746,0.2028991988,0.218425012,,,,
Libya,LBY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.4831134774,0.8056320829,0.682700645,0.9189893167,0.4017003027,0.5915015534,1.471248629,9.941309938,15.52715275,17.55388385,15.29229037,9.80302338,6.603775663,6.05509109,3.717500546,4.417078036,6.562093165,7.078691991,7.192735762,8.480760309,8.430653739,8.681964165,8.916454353,8.488011357,7.70666867,8.180640962,8.597822517,7.988109313,8.6919411,8.690724773,8.362097836,9.526908724,8.105703497,8.30088552,9.222120085,9.433977929,8.884213335,8.884696454,8.823544695,8.506488906,8.827297282,8.860971652,8.667885511,8.765498472,8.82990235,8.981760542,9.227794152,8.84546264,9.136624366,10.0370768,10.54269589,6.204914344,,,,
St. Lucia,LCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1631572508,0.2016763279,0.1991073562,0.2355750185,0.2320567855,0.2665441367,0.2997231219,0.3316017925,0.3624198219,0.6067233107,0.6336859891,0.6611031512,0.7233556896,0.7507281712,0.67573295,0.7015304728,0.7583872099,0.6175261021,0.8643224415,1.292840436,0.9634950502,0.7972205731,0.938316137,0.8365461389,0.9133030176,1.015259144,1.026372259,1.11942121,1.235771201,1.213756123,1.194203213,1.229667735,1.446813308,1.583333333,1.81757101,2.119797334,2.215531478,2.064287323,2.012386814,2.057282699,2.102784981,2.288263473,2.036993347,2.221503768,2.176034797,2.216955752,2.187216682,2.262968274,2.292817072,2.197738533,2.273826502,2.270423588,,,,
Latin America & Caribbean (all income levels),LCN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.333395011,1.326047031,1.367859223,1.331263492,1.401970018,1.413378597,1.448697911,1.515658015,1.576493381,1.663384534,1.789656633,1.840880916,1.884606739,2.007364423,2.073039245,2.06194441,2.109851466,2.156235405,2.270741051,2.377149985,2.443349896,2.366495084,2.376735806,2.232454036,2.201064408,2.218757695,2.257662424,2.324580022,2.334838747,2.425784374,2.285989487,2.291115822,2.290459419,2.321351264,2.383627558,2.357139563,2.42482861,2.511267599,2.61881709,2.640894736,2.571862221,2.594987995,2.575555725,2.582413429,2.577684019,2.665208561,2.730276164,2.784628595,2.885805608,2.77490225,2.896043161,2.933329176,,,,
Least developed countries: UN classification,LDC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.09831181135,0.09342553254,0.102146222,0.09634691025,0.104345093,0.115768431,0.1162824438,0.119151484,0.1598647508,0.1497671571,0.1510617986,0.1514902895,0.1489744617,0.1586642715,0.1542741745,0.1464947161,0.1379981043,0.1396249538,0.1435928338,0.1499365074,0.1528338284,0.1485377031,0.1460349442,0.1468609935,0.1484134455,0.1510661235,0.1485104527,0.1519006197,0.1554782508,0.1507932582,0.1465766825,0.1448164408,0.1510594672,0.1383467323,0.1409557466,0.1622383778,0.17050242,0.1678790434,0.1543431654,0.1636479406,0.1686663163,0.1775253437,0.1863200804,0.1880437821,0.2160788127,0.2116749816,0.2307880404,0.235666157,0.2410474723,0.2533549253,0.2639753392,0.2687072734,,,,
Low income,LIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.2738936289,0.2901647539,0.2919619028,0.2870589911,0.271731304,0.2720764789,0.2706335546,0.2772084759,0.278469196,0.2509954245,0.2648373914,0.261094637,0.261153961,0.27096449,,,,
Liechtenstein,LIE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.966441816,1.95047731,1.527746917,1.617377881,1.405096204,,,,
Sri Lanka,LKA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2282611156,0.2297284618,0.2454498707,0.239453506,0.2085242594,0.2381382121,0.2327338054,0.251924122,0.2703158773,0.3525731309,0.2874642001,0.2519798266,0.2754313039,0.281796807,0.2208370973,0.2146510077,0.2045093679,0.2093625018,0.2431745595,0.2645348259,0.2312544924,0.2716845154,0.2960916689,0.3168219498,0.2488850221,0.2497596894,0.2296564767,0.2488265437,0.2103129104,0.2070520059,0.2273690861,0.2418899056,0.2975518191,0.2857375609,0.3088798278,0.3255331936,0.3851789921,0.4101873654,0.4165980622,0.4522171495,0.535978641,0.555600149,0.58432456,0.5777920513,0.6328334448,0.6160201588,0.6031031322,0.6165039673,0.6029557937,0.6442802445,0.6482456302,0.7299208395,,,,
Lower middle income,LMC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.3711855467,0.3909372601,0.410985935,0.4329132035,0.4382009543,0.4729425304,0.4854678147,0.4803284091,0.517300872,0.5228892697,0.54397082,0.5683848332,0.5843405841,0.6113189124,0.6265764646,0.6372720791,0.6545478222,0.7304141942,0.7347368082,0.776087214,0.7822580492,0.8075665171,0.8286821827,0.8437722581,0.8615942296,0.8974829232,0.9242136097,0.9438603105,0.990872677,0.9921160825,1.026094429,1.076546186,1.145744141,1.10051385,1.051191084,1.05707538,1.094165051,1.083137351,1.057293424,1.092692399,1.129599745,1.134623452,1.142223189,1.18404741,1.218429461,1.234884264,1.26576158,1.320958967,1.389974789,1.424396326,1.427031822,1.509315156,,,,
Low & middle income,LMY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.8254115115,0.7039238208,0.6558345566,0.6631292385,0.6799560273,0.721264088,0.764554663,0.7283483874,0.7835264454,0.8499991197,0.9558538724,1.026805258,1.060287425,1.110827438,1.122242193,1.191048724,1.24236414,1.313938066,1.390879471,1.418795837,1.393504033,1.376894612,1.435165177,1.461111067,1.507391101,1.571772344,1.607828335,1.661447894,1.721011315,1.741866808,1.708274039,1.749330813,1.786232288,1.795638812,1.805564538,1.864524858,1.9053084,1.88394758,1.829917591,1.8376083,1.867306475,1.887002794,1.91708325,2.110982566,2.29456522,2.397260216,2.535566021,2.628397772,2.715739765,2.820695603,2.929186797,3.103498526,,,,
Lesotho,LSO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.7368867883,0.7446088196,0.7537798059,1.056111113,1.06118278,1.123489371,1.082269608,,,,
Lithuania,LTU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.985945298,4.750772617,4.746758126,4.46514675,4.367884612,4.290482015,4.563434349,3.885259168,3.4862076,3.722131498,3.837334853,3.781659885,3.947068099,4.211634033,4.371365075,4.564324385,4.598897641,3.925637608,4.319017771,4.537558514,,,,
Luxembourg,LUX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,36.6851833,36.58377756,36.01262666,35.32358531,37.54828986,36.81380392,34.80352506,33.91204645,36.53351794,39.0929363,40.53289639,38.55254205,38.93410271,40.43169639,40.5895226,32.99738125,32.82430121,30.24053709,32.7288616,33.41022885,30.28056845,25.81383257,24.23766363,22.67666333,24.39670435,24.99959095,24.45960826,23.38176129,23.90988084,25.613572,26.19765877,27.43143411,26.95725378,27.14211963,25.29153813,20.35302784,20.37000905,18.92729765,17.32046621,17.85476973,18.88551226,19.93273314,21.1057455,21.93071098,24.5990264,24.82464668,24.01285765,22.96492241,22.38547222,20.87712517,21.6351358,20.8978117,,,,
Latvia,LVA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.178582111,4.723786228,4.489297992,3.879406742,3.863657008,3.438117254,3.348964054,2.856308477,2.636157209,2.932445222,2.879411196,3.098098957,3.151538008,3.205432466,3.418456092,3.779785259,3.629405756,3.443266443,3.963228139,3.786801437,,,,
"Macao SAR, China",MAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2994237589,0.3978245354,0.5266786355,0.5635469494,0.6497724316,0.6380165289,0.6932490444,0.7261130521,0.7113512055,0.6876278994,0.8181452368,0.89551404,0.9085228211,0.8846803378,1.06841349,1.196661738,1.028904296,1.263813498,1.709042391,1.704718336,2.14447928,2.122358855,1.855136229,2.510589898,2.132938746,2.475845818,2.834215105,3.011746292,2.870710697,2.95702893,2.874599358,2.9575462,2.873040956,3.085666202,3.275920599,3.119801535,3.492975611,3.640024658,3.738709677,3.602804573,3.786653145,3.850413616,3.434370905,3.408673023,3.766323796,3.924321103,3.401542124,3.131314627,2.638524742,2.792069505,2.242893163,2.133060902,,,,
St. Martin (French part),MAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,
Morocco,MAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2953579882,0.297097241,0.2351207476,0.2936097423,0.3188008813,0.2990543657,0.3740485871,0.3615857768,0.3670545484,0.3714217546,0.4547284845,0.5004944799,0.4808131764,0.5638732707,0.6375983405,0.6223046883,0.6323048722,0.6796851716,0.6834373204,0.8144276128,0.7943500322,0.7710480059,0.8096041854,0.8245070619,0.8062763629,0.7906496213,0.8179165267,0.853839456,0.8813682169,0.935865846,0.9435679047,0.9829107455,1.006685186,1.072326574,1.108147816,1.118249213,1.132027843,1.140636752,1.132413418,1.157953905,1.171137629,1.289361626,1.295188033,1.259902656,1.439231055,1.506360785,1.545229558,1.620931736,1.687375568,1.654806038,1.742832779,1.737915547,,,,
Monaco,MCO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,
Moldova,MDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.658816244,4.222846258,3.275561907,3.045274155,3.141359221,1.942777204,1.716679461,1.234733964,0.9652142328,1.022913361,1.100182387,1.187528267,1.263730162,1.361666306,1.393071924,1.30813803,1.337336013,1.276290637,1.385659642,1.398821793,,,,
Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.07838280447,0.06809433533,0.07398844017,0.08421291683,0.08604613253,0.09661342376,0.09790133929,0.138895339,0.1464986946,0.132919321,0.1477661987,0.1518796654,0.1851332126,0.1502198356,0.1614217737,0.223628345,0.1274105914,0.1054681707,0.1232843248,0.133181546,0.1857289234,0.115518639,0.1109561939,0.07130665206,0.09890057402,0.1083811996,0.1150362107,0.1256643282,0.1223709079,0.08639363287,0.08543578945,0.09030146995,0.08521718908,0.08468645344,0.1009568892,0.09758657965,0.1016949507,0.118742384,0.1175205685,0.1261349723,0.1190129878,0.1072831976,0.07383943945,0.09866401087,0.1017729916,0.09523168282,0.08940515599,0.09370513113,0.09974076116,0.09249932644,0.09898336453,0.1129928054,,,,
Maldives,MDV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,0.03073377195,0.02972311383,0.02871191776,0.027754651,0.05375492912,0.07825326144,0.1014068927,0.1478658844,0.1913820661,0.2780101338,0.290971349,0.2806471173,0.291266212,0.3208504681,0.3482229057,0.4110085947,0.3972933975,0.4543730222,0.5757389646,0.7064862385,0.759246696,1.081294872,0.8940206612,0.8980408163,1.078529412,1.217667939,1.389015152,1.231354244,1.663246429,1.743748252,1.971640411,2.321198653,1.9661875,2.491679487,2.181922118,2.664906907,2.626790831,2.78570442,2.964158333,2.927604905,2.927763926,,,,
Middle East & North Africa (all income levels),MEA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.9691010745,0.9917498453,1.062633736,1.186992117,1.34401572,1.555255089,1.72223196,1.783211004,2.07038217,2.273612443,2.33719662,2.554997557,2.671692684,3.07587958,3.034209422,2.909790217,3.337140276,3.411680865,3.487588511,3.555716081,3.492803722,3.283800919,3.211454161,3.315536164,3.436935789,3.52371045,3.640591221,3.579598086,3.712758711,3.731408004,3.743830179,3.860460116,4.054214841,4.297786118,4.411878173,4.198479713,4.104478673,3.895202564,4.188882686,4.382512819,4.675950902,4.627212473,4.597701318,4.833553792,5.149238713,5.29201969,5.47158576,5.381823993,5.614544417,5.787677046,5.987226314,5.962865313,,,,
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.653382289,1.657749804,1.569744418,1.58230541,1.716861446,1.686277724,1.758943777,1.899698633,1.92231424,2.028579029,2.192453299,2.351828302,2.387510374,2.518930113,2.623226578,2.701918878,2.940564503,2.997426827,3.372164663,3.558567727,3.872060646,4.010245136,4.201876427,3.755968705,3.666408698,3.73113507,3.731456738,3.814730901,3.734559364,4.313120483,3.671223269,3.736513261,3.688685,3.63580804,3.756963236,3.476675418,3.550384382,3.666519746,3.754438468,3.778220651,3.720588299,3.795452375,3.711551504,3.797591662,3.803581325,3.967619346,3.99784272,4.055762037,4.126988108,3.857149599,3.752090816,3.876107611,,,,
Marshall Islands,MHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.007843552,1.058930303,1.113867401,1.245484696,1.305059612,1.29372795,1.28423838,1.276785887,1.341878202,1.267493663,1.476332892,1.545952782,1.616936025,1.618363235,1.690056458,1.620135234,1.760272657,1.899052478,1.895961395,1.962424266,1.958419165,1.954207191,,,,
Middle income,MIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.8764172841,0.7467938455,0.6957704537,0.703464727,0.7210883683,0.7644679097,0.8101390755,0.7714909439,0.8286809021,0.8986319167,1.011956593,1.087583947,1.124707146,1.178141034,1.191176352,1.265956789,1.32076516,1.398716224,1.481586875,1.511160644,1.484201791,1.467433897,1.531459335,1.558700705,1.609408002,1.67916292,1.717968373,1.77547371,1.840402495,1.864143675,1.830253297,1.876149893,1.917988718,1.930222047,1.942896081,2.008653435,2.054330506,2.033272865,1.976695068,1.985344629,2.019628847,2.043815416,2.080633634,2.296416545,2.501638331,2.617337415,2.773250681,2.882468353,2.981558749,3.10244679,3.227301823,3.424806097,,,,
"Macedonia, FYR",MKD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.451255998,5.262768433,5.351943727,5.54871147,5.995871936,5.399917231,6.362873581,5.863569979,5.996085586,5.93515682,5.390132429,5.560065173,5.490307313,5.521427935,5.342890985,4.627931191,4.574681817,4.224605133,4.171161094,4.519210141,,,,
Mali,MLI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.02298959103,0.0220477477,0.02589415444,0.03234630333,0.03198111541,0.03556048009,0.0338340615,0.03920070772,0.03425422699,0.02752716027,0.03390209148,0.0376131684,0.03996594365,0.04278816891,0.04779274886,0.05260976237,0.05169629535,0.06173083383,0.0579717867,0.06167207554,0.05534020909,0.05474740585,0.04964348612,0.05542523266,0.05672679897,0.05197173965,0.04792626728,0.04451357322,0.04701291236,0.05022849485,0.04971719774,0.0503163937,0.0499043936,0.04979582101,0.04923926916,0.04868720893,0.04925853786,0.05157169552,0.07302527511,0.07411501767,0.07435625078,0.07284943321,0.07225759376,0.06976749765,0.07025435241,0.06974522303,0.07080564288,0.07329082319,0.07528184359,0.07810853877,0.08147660696,0.07995637861,,,,
Malta,MLT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.044345429,0.9019523444,1.018925594,1.273303364,1.552410895,1.483823714,1.314628807,1.671365752,2.072289704,2.145008216,2.193051379,2.180574827,2.776468838,2.669556585,2.464936622,2.193772968,2.494443609,2.616128612,3.014633344,2.890608345,3.231041071,3.586735302,4.028211281,3.01770522,4.126294265,3.563982381,4.340964162,5.386307096,5.79625135,6.189700104,6.150148234,5.801971895,5.653875325,7.319842941,6.627570725,5.741551104,6.031525114,6.723491349,5.682394918,6.186419232,5.413532514,6.325824114,5.806537886,6.476880542,6.415248662,6.683221324,6.351303206,6.698844917,6.252313871,5.796405618,6.316495701,6.034321639,,,,
Myanmar,MMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1264634357,0.1180501288,0.128404767,0.1148969425,0.12186273,0.1135651383,0.1141519746,0.143519517,0.1133293968,0.1213374973,0.1699457172,0.1833720784,0.1717944507,0.1407309548,0.156280778,0.1497167732,0.1561255589,0.1610340778,0.1567316059,0.1514675731,0.160314991,0.1598600019,0.1551157448,0.1564420643,0.1741905099,0.1742616322,0.1729419967,0.1243862793,0.1011526025,0.1078486797,0.1017851917,0.0981585694,0.1133441898,0.1224229166,0.1414021734,0.1556658706,0.1602307511,0.1633915041,0.1736932468,0.190406875,0.2116207516,0.1810077641,0.1891116467,0.2003154177,0.2507887672,0.2323388571,0.250435369,0.2492461066,0.1769185369,0.2022321708,0.1737346518,0.2002852121,,,,
Middle East & North Africa (developing only),MNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.8603734042,0.842334042,0.8506954522,0.9058420712,0.9951967919,1.141548401,1.320966485,1.30832855,1.622475334,1.610070909,1.653933357,1.717318719,1.752539303,1.978270885,1.990877661,1.980691557,2.288925591,2.315455657,2.394558302,2.425490143,2.195279948,1.980163806,2.058920674,2.225886849,2.331879263,2.357972705,2.338934895,2.414115384,2.523008838,2.528737629,2.471748946,2.551011041,2.592103298,2.658559839,2.783578201,2.839229406,2.811815322,2.719099836,2.984698504,3.169480677,3.13334234,3.171593259,3.132001126,3.296066037,3.437610063,3.585367887,3.643387282,3.624609476,3.788672097,3.841796352,3.882503271,3.878219274,,,,
Montenegro,MNE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.34904381,3.875533515,3.655836006,4.457679397,2.953556075,4.167664361,4.145547583,,,,
Mongolia,MNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.354716938,1.418741982,1.950747927,1.537322654,1.904284437,1.768705431,1.714543493,1.83477215,2.056617138,2.160856471,2.228028855,2.305362974,2.41913466,2.490496348,2.607953988,2.748422262,2.895764581,3.182955962,3.605480489,3.826726867,4.071497649,3.833103257,3.803704393,3.837526567,3.44732928,4.697551622,4.894748853,5.206508979,5.548626703,4.936134696,4.598555957,5.504005104,4.937810284,4.115484066,3.490933767,3.448327225,3.471394142,3.301674363,3.272233515,3.179080577,3.130987746,3.258236769,3.391614416,3.254050453,3.42520711,3.422508368,3.712170957,3.892192769,3.81388549,4.140116094,4.243335224,6.915146531,,,,
Northern Mariana Islands,MNP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,
Mozambique,MOZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2515371777,0.3444728644,0.2548292201,0.2086490942,0.2634342969,0.2415889172,0.2507387968,0.2161655109,0.313693886,0.3578472872,0.3222751957,0.3818486243,0.3409487825,0.3599944733,0.3106111173,0.277359827,0.2393529716,0.2466462866,0.2539665938,0.2272339889,0.2688105832,0.2036138015,0.2031057083,0.1548159183,0.1184788178,0.08759616704,0.07470435235,0.07477685399,0.07711597241,0.07900414666,0.07486487968,0.07483753652,0.07047957732,0.07296338485,0.06969729022,0.06982303449,0.06346000558,0.06672055585,0.06543156423,0.06684503141,0.07388394646,0.08410211662,0.08206286567,0.09623611335,0.09362632721,0.08626529796,0.09109360351,0.1069285695,0.1017420975,0.1087020936,0.1182054184,0.1311898055,,,,
Mauritania,MRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.04273046133,0.05397391146,0.06856678384,0.09402423468,0.1217582226,0.1625888783,0.1758357146,0.188179058,0.2165845627,0.2464845535,0.3734319893,0.3378880675,0.367328674,0.3743510929,0.3750084253,0.3836215753,0.3780578222,0.3959759054,0.4024763506,0.4058562755,0.4111401911,0.4204569282,0.5440753304,0.5617636499,0.5078116954,0.3715036039,0.2060007975,1.761396752,1.685919822,1.447154459,1.317366758,1.321738654,1.374107698,1.343777884,1.376695217,1.271056648,1.237192354,1.195090599,0.4167978023,0.4308694253,0.4327767617,0.4589483576,0.4690734337,0.4672066228,0.5013155482,0.5034138247,0.4965858073,0.5541896202,0.5670366127,0.6083870395,0.5952723172,0.6272254638,,,,
Mauritius,MUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2725149427,0.2747191729,0.361281304,0.2907641394,0.418299766,0.4041978752,0.3577267814,0.6361795955,0.7991578293,0.704146331,0.6037675545,0.4719040072,0.8090999034,0.7844358184,0.7893278454,0.6618688341,0.6836384054,0.6964832062,0.6756557854,0.6948819229,0.6111419932,0.5535308865,0.5061646051,0.5967119601,0.6194862584,0.693494936,0.7773600685,0.8989809687,0.8189983312,1.001111999,1.381911171,1.421894183,1.575762997,1.617341034,1.459753641,1.630203206,1.720327056,1.740436164,1.870755528,2.065534045,2.267789393,2.39401331,2.395715333,2.523504784,2.53175545,2.683999401,2.94193012,2.97588958,3.029991456,2.963163435,3.132082534,3.127070817,,,,
Malawi,MWI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,0.08326891092,0.08583209319,0.1031807071,0.08603915568,0.08893431296,0.0850421991,0.09876928297,0.1062405616,0.1124344566,0.114482272,0.106989931,0.1094664919,0.1068872977,0.113376339,0.1155573197,0.1065803366,0.1154262582,0.09562543146,0.09162450754,0.08645139473,0.08086787328,0.07735390427,0.07269358553,0.06738411274,0.06295321323,0.06224099226,0.06508546394,0.06872618945,0.06778875955,0.07146721855,0.07390095348,0.07428962297,0.07109169225,0.07398029769,0.07845295248,0.09165357766,0.08091935929,0.07881681794,0.07496540552,0.07916040692,0.07861476715,0.07191411004,0.07271142095,0.07063219526,0.08254571431,0.07370311066,0.08217951683,0.07923148462,,,,
Malaysia,MYS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,1.338572181,1.491450516,1.563103835,1.491553162,1.584082478,1.579470868,1.896414783,1.753895583,1.761545575,2.01998951,2.023859565,2.173808169,2.102079989,2.543836407,2.262852606,2.298687671,2.464895964,2.440349148,2.483672685,2.817079161,3.107600327,3.666052373,3.92082032,4.65579306,4.652623786,5.844623648,5.896967769,5.723601318,5.107167872,4.713588472,5.405598437,5.715353558,5.537623038,6.444308539,6.605572882,6.875947332,6.497627846,7.037791323,7.656532739,7.373235988,7.986951475,7.898823573,,,,
North America,NAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.5255288,15.22153307,15.56809381,15.99246693,16.53862687,17.02208779,17.63785042,18.14896972,18.66845243,19.36166954,20.62711185,20.53359552,21.32560689,21.98691075,21.07854833,20.08038685,20.7481762,21.10259734,21.51491517,21.42995366,20.51385729,19.51958154,18.37898541,18.32219256,18.73678183,18.62318688,18.39731678,19.04186726,19.70595935,19.75936225,18.95438439,18.66804787,18.7732904,18.971131,19.00772299,18.95894401,19.1913662,19.39287147,19.32905229,19.46504747,19.92628947,19.39123007,19.33422671,19.36607223,19.44344844,19.39255123,18.89529785,19.02018554,18.27761502,16.98268669,17.19612789,16.7319858,,,,
Namibia,NAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.01813490721,0.6928060665,0.74130287,0.7383473979,0.8220805715,0.9864594303,1.025689756,1.022031208,1.053549328,0.8963549631,0.8655725405,1.044456125,0.8990733746,0.9461285887,0.9795780292,1.139704177,1.133710499,1.15651357,1.691632521,1.478823448,1.449319237,1.239160489,,,,
